"sku_id","条形码(upc/ean等)","商品类目名称","商品类目ID","app_spu_code","商品名称","商品图片","封面视频","店内分类","所处店内分类数量","规格名称","规格图","规格图url","店内码/货号","价格","库存","售卖状态","月售","重量","重量单位","起购数","货架码/位置码","创建时间","商品卖点","卖点展示期","文字详情","图片详情","品牌商图片详情","生产日期","到期日期","是否临期","是否过期","发货模式","预售的可配送时间","可售时间","商品属性","力荐","无理由退货","组合商品","参与的组合商品","是否四轮配送","合规状态","违规下架","必填信息缺失","审核状态","审核结果","顾客端聚合展示","商品限购","商品“缺货后库存自动清0”","库存清0时机","类目属性"
"44195764728","2080137037719","拉杆箱/行李箱","200005813","b1d4ce4226468de5e2314692a0880288","20寸儿童拉杆箱小黄人卡通行李箱小熊小黄鸭密码箱登机旅行箱","有","无","无分类1>日常必须品","1","","无","","9780101783","120.0","5561","售卖中","0","200.0","克(g)","1","","2026年1月2日-13:33","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：登机箱。尺寸：系统生成请修改。"
"44194813085","2080240166146","扩展坞","400001150","f499de5fc041fbda5942195355de7c10","type-c转HDMI+VGA二合一扩展坞usb转换器笔记本双口支持同时输一个","有","无","电脑配件>电脑用品","1","默认规格","无","","9780101607","120.0","999","售卖中","0","200.0","克(g)","1","","2026年1月2日-13:32","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：HDmI。连接接口：Surface Connect接口。转换接口：Type-C。转换接口数：6。"
"44194911292","2080168204098","台灯","200005437","c9c3e77d6906a59d3e87b1e6338178a8","台灯护眼学生学习灯USB充电插电卧室LED床头灯带笔筒","有","无","LED灯和电筒>台灯","1","","无","","9780108887","120.0","9993","售卖中","0","75.0","克(g)","1","","2026年1月2日-14:08","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：康铭。电压：其他。功率（W）：220。能效等级：一级能效。光源类型：led。"
"44195507561","2080200741130","其他厨房电器","200005611","60f17b497c38e6ccdf7b8befdbd3dce4","科杨电器（28cm）电煮锅电炒锅多功能电热锅学生宿舍迷你电煮锅小电锅家用火锅不粘小锅具","有","无","厨房用品>锅","1","","无","","9780111130","120.0","5555","售卖中","0","1.0","克(g)","1","","2026年1月2日-14:15","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","未通过-待修正","【信息质量问题】商品图片 特殊图问题：缺少包装标签图，其中【厂名】、【厂址】、【产品型号】缺失；请重新拍摄上传;
","","","是","“商家”或“顾客”因缺货取消订单","品牌：科杨电器。商品类别：电动搅蒜机。需自行组装：否。电源线长（m）：1m。手机可连接：否。额定功率（W）：200。供电方式：插电供电。"
"44193788971","2080587473143","音箱/音响","200005510","4baf171f9e81353057cd60a65b4c4cbc","小蜜蜂扩音器教师专用广告促销超大音量上课教学地摊导游扩音喇叭/一个","有","无","无分类1>喇叭","1","","无","","9780101122","120.0","550","售卖中","0","10.0","克(g)","1","","2026年1月2日-13:31","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：小蜜蜂。商品类别：扩音器。连接方式：蓝牙。供电方式：外接电源。"
"44193993843","2080250082528","数码线缆/转换器","200005557","5f34b069f552dcbd71d256fffb1156d2","绿联usb转网口网线转接口rj45百兆有线网络台式机电脑网卡转换器/一个","有","无","电脑配件>电脑用品","1","","无","","9780102944","120.0","9984","售卖中","0","100.0","克(g)","1","","2026年1月2日-13:44","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：绿联（UGREEN）。商品类别：分线器。"
"44193838406","2080322660449","电吹风","200005621","1532c0e7f60a14c5bd7f4dce5ded0a2a","HA粉红1800电吹风机宿舍用学便携式家用负离子护发一个","有","无","日常用品>吹风筒","1","","无","","9780107974","120.0","5885","售卖中","0","100.0","克(g)","1","","2026年1月2日-14:05","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：小米。电源线长（m）：1。供电方式：插电供电。手机可连接：否。功能：吹卷造型。额定功率（W）：2000。"
"44195660001","2080119134320","游泳圈","200005374","b8bd66be710cb6e1ed17fa932b34d91c","（聚乙西2.5kg）船用ccs救生圈成人救生游泳圈加厚实心儿童塑料5556救生圈","有","无","无分类1>救急用品","1","","无","","9780108293","120.0","646","售卖中","0","1.0","克(g)","1","","2026年1月2日-14:06","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单",""
"44194464101","2080229602832","路由器","200005524","ce80e9a0921cc448283626e0302431ab","小米路由器3A无线家用高速wif大功率穿墙宿舍学生中小户型路由器","有","无","电脑配件>电脑用品","1","","无","","9780103257","120.0","547","售卖中","0","1.0","克(g)","1","","2026年1月2日-13:46","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：小米（XIAOMI）。商品类别：家用路由。无线速率：其它。LAN输出口：万兆网口。WAN接入口：万兆网口。"
"44194224030","2080532065928","直插充电器","200002406","97ffbc1e08399a54d188877cb0834116","适用华为120W超级快充头P50/mate40nova9数据线荣耀手机充电器por","有","无","日常用品>手机用品","1","","无","","9780100856","120.0","887","售卖中","0","558.0","克(g)","1","","2026年1月2日-13:30","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","未通过-待修正","【信息质量问题】商品图片 特殊图问题：缺少包装标签图，其中【厂名】、【厂址】、【产品型号】缺失；请重新拍摄上传;
","","","是","“商家”或“顾客”因缺货取消订单","Usb接口数量：1个。Type-C接口数量：1个。品牌：华为（HUAWEI）。商品类别：线充套装。单口最大输出功率（W）：1。原装：是。数据线接口类型：Type-C。"
"44195498159","2080488395513","其他钓鱼配件","200005414","b2b283af7d0ecc35b79b2d75ffb37446","（送氧气泵）钓鱼桶鱼箱活鱼桶鱼护桶eva折叠钓箱加厚水桶 装鱼桶渔具用品","有","无","休闲娱乐>钓鱼用品","1","","无","","9780105979","120.0","8887","售卖中","0","100.0","克(g)","1","","2026年1月2日-13:56","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：其他。"
"44196963940","2080152050533","茶具套装","200004978","04ffa69085cc1e7e9b1f83dacbd52179","（壶+6杯+公杯+36长盘）耐热玻璃功夫茶具套装泡茶器透明茶杯带把红茶花茶壶办公茶壶","有","无","厨房用品>水杯","1","","无","","9780107322","120.0","538","售卖中","0","1.0","克(g)","1","","2026年1月2日-14:02","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单",""
"44197920589","2080281303050","其他户外装备","200005347","2ef5b08c6b55d83e4aefe8ab18943a60","家庭赶海套装13件赶海工具儿童套装赶海夹子海边挖沙挖蛤蜊专用工具小铲子情侣套装","有","无","无分类1>日常必须品","1","","无","","9780109198","120.0","885","售卖中","0","1000.0","克(g)","1","","2026年1月2日-14:09","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：户外工具。"
"44194035463","2080333646715","床垫/床褥","200001620","dbe331c619035bfc4d3c2bb09c0ae2c2","（0.9×2米）南极人羊羔绒榻榻米床垫单人床宿舍加厚垫子床上米学生床垫","有","无","家具>床上用品","1","","无","","9780107244","120.0","3872","售卖中","0","1.0","克(g)","1","","2026年1月2日-14:01","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：床垫。"
"44197361176","2080165358084","床垫/床褥","200001620","593b4ddfe4a617dfe6d92c15bfbe5a01","（0.9×2米）南极人羊羔绒榻榻米床垫单人床宿舍加厚垫子床上0.9m米学生床垫","有","无","家具>床上用品","1","","无","","9780107408","120.0","550","售卖中","0","1.0","克(g)","1","","2026年1月2日-14:02","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：床垫。"
"44196841686","2080358071868","电吹风","200005621","8c829af3276d883406228dad96301e00","小米1800W电吹风机宿舍用学便携式家用负离子护发","有","无","日常用品>吹风筒","1","","无","","9780108341","120.0","9995","售卖中","0","1000.0","克(g)","1","","2026年1月2日-14:06","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：小米（XIAOMI）。电源线长（m）：1。供电方式：插电供电。手机可连接：是。额定功率（W）：2000。"
"44193517964","2080511825130","桌类","200005428","083357490727217cd0bbf0a7b6c1b089","N3更稳定折叠床上桌子可升降宿舍卧室床上桌笔记本电脑游戏小桌子/个","有","无","无分类1>日常必须品","1","","无","","9780101420","120.0","40","售卖中","0","4.0","克(g)","1","","2026年1月2日-13:32","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（定制类不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：茂名。主体材质：人造板。"
"44193901750","2080583285627","帽子","200001101","47b6f347a9179320fbeb0e67827e49ea","新款四件套空顶防晒帽女夏季防紫外线加大帽檐骑车遮阳帽黑色冰丝","有","无","无分类1>日常必须品","1","","无","","9780100162","120.0","999","售卖中","0","99.0","克(g)","1","","2026年1月2日-13:26","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：遮阳帽。"
"44195119444","2080204371708","手机拍照配件","200002412","75edbaa148cff4843bae1ebfd3dd812d","手机支架直播设备多功能三脚架桌面主播拍照补光灯自拍杆","有","无","日常用品>手机支架","1","","无","","9780108480","120.0","546","售卖中","0","1.0","克(g)","1","","2026年1月2日-14:07","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：HA。商品类别：自拍补光灯。使用方式：桌面。原装：否。"
"44195064312","2080685408085","教具类","200005246","47a609acad6c173494cbab52574a01eb","小学生几何体全套教具数学用品正方体认识立体几何图形模型学具盒","有","无","文具>办公和学习用品","1","","无","","9780102855","120.0","888","售卖中","0","888.0","克(g)","1","","2026年1月2日-13:43","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","类型：教学教具。"
"44194633262","2080555409129","宝宝浴盆","200005649","e6d57f916a4f1db451e225a8a746d626","陈学习泡澡桶大人折叠浴桶家用洗澡沐浴桶加大成人加热全身浴缸浴盆神器/一套","有","无","日常用品>盆","1","","无","","9780106656","120.0","555","售卖中","0","58.0","克(g)","1","","2026年1月2日-13:59","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（使用后不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：陈学习。"
"44196722569","2080236879760","干衣机","400000914","95efc91ecfef6558ff814e029dba3596","烘干机烘衣服的家用衣服小型速干宿舍干衣机烘干器烘干衣服神器一个","有","无","无分类1>日常必须品","1","默认规格","无","","9780104460","120.0","6649","售卖中","0","2000.0","克(g)","1","","2026年1月2日-13:51","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","未通过-待修正","【信息质量问题】商品图片 特殊图问题：缺少包装标签图，其中【厂名】、【厂址】、【产品型号】缺失；请重新拍摄上传;
","","","是","“商家”或“顾客”因缺货取消订单","操控方式：旋钮式。烘干方式：冷凝式。品牌：其他品牌。电源线长（m）：1m。干衣容量（L）：2L。商品类别：折叠式。能效等级：二级能效。供电方式：插电供电。承重（kg）：3。手机可连接：否。额定功率（W）：2000。"
"44194827431","2080372628086","其他户外装备","200005347","4f51cbec85ce70e5320c469078bcc98c","户外折叠桌椅便携式车载野餐桌铝合金桌子露营用品自驾游烧烤桌椅/一个","有","无","休闲娱乐>烧烤用品","1","","无","","9780106187","120.0","5567","售卖中","0","558.0","克(g)","1","","2026年1月2日-13:57","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：旅行用品。"
"44195183703","2080661868681","其他户外装备","200005347","7364d008866e2d9c17af0472a426f617","移动厕所成人宝宝家用保暖洗澡沐浴帐户外移动简易便携厕所更衣钓鱼帐篷/一个","有","无","休闲娱乐>烧烤用品","1","","无","","9780106472","120.0","547","售卖中","0","1000.0","克(g)","1","","2026年1月2日-13:58","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：其他。"
"44195612815","6933153112334","情趣用品清洁","200001744","d360187beb5466dedc7b374a74d08fae","曼诺 成人情趣用品无线 1个/盒","有","无","无分类1>日常必须品","1","1个*1盒","无","","9780103035","120.0","50","售卖中","0","100.0","克(g)","1","","2026年1月2日-13:45","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：曼诺（man nuo）。商品类别：其他。温馨提示：1.医疗器械请仔细阅读产品说明书或者在医务人员的指导下购买和使用，禁忌内容或者注意事项详见说明书。  2.由于厂家不定期的更换产品包装，如遇新包装上市可能存在更新滞后，请以收到的实货包装为准！  3.  根据国家相关法律规定，成人用品仅供成年人使用，18岁以下人士请勿购买！请仔细阅读产品说明书或者在医务人员的指导下购买和使用，禁忌内容或者注意事项详见说明书。。"
"44194675061","2080695495754","安全防护用品","200005423","0c3eabeed99773601b363b6e6645e2f9","燃气报警器家用煤气液花气厨房可燃气体泄漏一氧化谈探测消防认证","有","无","无分类1>救急用品","1","","无","","9780105239","126.0","6661","售卖中","0","555.0","克(g)","1","","2026年1月2日-13:54","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：其他。"
"44195528063","2080555075034","电脑电源适配器","900002481","9afccc7705cfe268d3cad6199518fd1d","苹果笔记本电脑充电器macbookairpro45W60W85W通用苹果电源TYPE-C","有","无","电脑配件>电脑用品","1","","无","","9780101709","130.0","543","售卖中","0","458.0","克(g)","1","","2026年1月2日-13:38","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：苹果。适用机型：笔记本。长度（m）：系统生成请修改。原装：小米原装。输入端接口：梅花尾。输出端接口：Type-CPD协议。"
"44197080232","2080125077550","唇笔/唇线笔","200004872","dea6d1d0ba140fc660f3cfd211323d85","2韩倩自动旋转唇笔唇线笔防水持久不脱色初学者唇部打底咬唇","有","无","美妆类>化妆用品","1","","无","","9780105785","130.0","8856","售卖中","0","1.0","克(g)","1","","2026年1月2日-13:55","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：韩倩。国产/进口：国产。是否为特殊用途化妆品：特殊化妆品。"
"44195182937","2080541204967","唇笔/唇线笔","200004872","7cc8a1ebdcb3db18a165a45300a6ec6e","4韩倩自动旋转唇笔唇线笔防水持久不脱色初学者唇部打底咬唇","有","无","美妆类>化妆用品","1","","无","","9780106127","130.0","5555","售卖中","0","1.0","克(g)","1","","2026年1月2日-13:57","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：韩倩。国产/进口：国产。是否为特殊用途化妆品：特殊化妆品。"
"44195935142","2080276255791","刀具套装","200004987","f0cbc58fb4d1c82f9c9ad54ef0839b6e","（5件套）陶瓷水果刀家用瓜果刀便携随身削皮刀小刀宿舍刀具辅食陶瓷刀套装","有","无","厨房用品>刀具","1","","无","","9780108432","130.0","326","售卖中","0","1.0","克(g)","1","","2026年1月2日-14:06","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：三井,小刀。刀尖角度：等于60°。刀刃长度：≤70mm。刃数：三刃及以上。"
"44195536720","2080633464927","唇笔/唇线笔","200004872","71be126669f5fed61b6e60b84edc5ffc","1韩倩自动旋转唇笔唇线笔防水持久不脱色初学者唇部打底咬唇","有","无","美妆类>化妆用品","1","","无","","9780105703","130.0","5588","售卖中","0","1.0","克(g)","1","","2026年1月2日-13:55","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：HA。国产/进口：国产。是否为特殊用途化妆品：特殊化妆品。"
"44194111697","2080457771638","其他户外装备","200005347","b610f7010f3849be1f79298a063d09a9","车载椅子两用便携式靠背椅沙滩椅钓鱼椅办公室午休椅户外折叠椅子","有","无","家具>凳子","1","","无","","9780103027","130.0","993","售卖中","0","6.0","克(g)","1","","2026年1月2日-13:44","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：户外配饰。"
"44193757666","2080499272667","测量工具","200005425","664e76baa6c5b62e92a7ed26a8f285d4","金属探测器安检仪手持式高精度小型考场手机户外检测扫描探测仪器/一个","有","无","无分类1>救急用品","1","","无","","9780106406","130.0","511","售卖中","0","365.0","克(g)","1","","2026年1月2日-13:58","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：其他。"
"44193915861","2080554700180","墨盒","200005274","e97ddc567b66a78655462d90c7984f8c","科杨电器适用 墨盒HP805 惠普805墨盒 墨盒打印机 200克(g)","有","无","文具>打印机","1","","无","","9780104285","130.0","546","售卖中","0","200.0","克(g)","1","","2026年1月2日-13:49","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：惠普（hp）。商品类别：墨盒。类型：通用耗材。净含量（mL）：558。打印页数(页）：500。"
"44194873881","2080467153646","双肩包","200005816","b93ce18492d56904cb0af6fb832713ef","工装背包男双肩包潮牌街头潮流旅行大容量书包女大学生","有","无","日用百货>书包","1","","无","","9780110095","130.0","9983","售卖中","0","165.0","克(g)","1","","2026年1月2日-14:12","","","","无","无","","","","","正常售卖","","营业全时段","颜色：黑色，蓝黑，迷彩，红黑，绿黑。","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单",""
"44196568771","2080344155954","杯具套装","200005014","6f6a3e1003ea14d8be27369f6bcd4c81","（U型醒酒器+6只红酒杯）红酒杯高脚杯高档 红酒杯套装葡萄酒杯醒酒器分酒器酒壶 红酒杯子","有","无","厨房用品>水杯","1","","无","","9780108626","130.0","6880","售卖中","0","1.0","克(g)","1","","2026年1月2日-14:07","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单",""
"44193432278","2080456728701","其他家具","200005430","a833c9d4dff25fe040d7e72c366abbc5","懒人沙发豆袋榻榻米休闲椅小户型沙发创意阳台单人沙发网红沙发椅","有","无","无分类1>日常必须品","1","","无","","9780100158","130.0","554","售卖中","0","899.0","克(g)","1","","2026年1月2日-13:26","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（定制类不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","主体材质：塑料。商品类别：沙发。"
"44194559564","2080260778268","唇笔/唇线笔","200004872","3a3a8be2fca903305183d826263915f5","7韩倩自动旋转唇笔唇线笔防水持久不脱色初学者唇部打底咬唇一支","有","无","美妆类>化妆用品","1","","无","","9780106444","130.0","5555","售卖中","0","1.0","克(g)","1","","2026年1月2日-13:58","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：韩倩。国产/进口：国产。是否为特殊用途化妆品：特殊化妆品。"
"44195231007","2080682080659","唇笔/唇线笔","200004872","c367caacf3b4abc1d4a72ceb1d2fd14e","6韩倩自动旋转唇笔唇线笔防水持久不脱色初学者唇部打底咬唇","有","无","美妆类>化妆用品","1","","无","","9780106175","130.0","5588","售卖中","0","1.0","克(g)","1","","2026年1月2日-13:57","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：韩倩。国产/进口：国产。是否为特殊用途化妆品：特殊化妆品。"
"44194318702","2080569717678","唇笔/唇线笔","200004872","461fade39ca5b9b72c5a954a04aeae55","5韩倩自动旋转唇笔唇线笔防水持久不脱色初学者唇部打底咬唇","有","无","美妆类>化妆用品","1","","无","","9780106027","130.0","6588","售卖中","0","1.0","克(g)","1","","2026年1月2日-13:57","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：HA。国产/进口：国产。是否为特殊用途化妆品：特殊化妆品。"
"44194472182","2080758495318","唇笔/唇线笔","200004872","4c3d9ff156bc075d84b4a4797f96e8a5","HA 10韩倩自动旋转唇笔唇线笔防水持久不脱色初学者唇部打底咬唇30克","有","无","美妆类>化妆用品","1","","无","","9780106796","130.0","8886","售卖中","0","1.0","克(g)","1","","2026年1月2日-14:00","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：韩倩。国产/进口：国产。是否为特殊用途化妆品：特殊化妆品。"
"44193836975","2080296958313","唇笔/唇线笔","200004872","c222083b3249bff78f9367951726ea73","11韩倩自动旋转唇笔唇线笔防水持久不脱色初学者唇部打底咬唇一支","有","无","美妆类>化妆用品","1","","无","","9780107164","130.0","5555","售卖中","0","1.0","克(g)","1","","2026年1月2日-14:02","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：HA。国产/进口：国产。是否为特殊用途化妆品：特殊化妆品。"
"44194990287","2080392977300","单肩包/斜挎包","200005815","7a6cad0df0e5d5dc1cf8627147a46318","手机斜挎包 胸包男斜挎包韩版潮帆布单肩包 胸前包牛津布包斜跨男包多手机收纳包","有","无","日用百货>包","1","","无","","9780108568","130.0","887","售卖中","0","888.0","克(g)","1","","2026年1月2日-14:07","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：斜挎包。"
"44195263759","2080527696922","唇笔/唇线笔","200004872","e186ac38c8ea1991794ca39333739c2d","HA 9 韩倩自动旋转唇笔唇线笔防水持久不脱色初学者唇部打底咬唇一支","有","无","美妆类>化妆用品","1","","无","","9780106723","130.0","5888","售卖中","0","1.0","克(g)","1","","2026年1月2日-14:00","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：韩倩。国产/进口：国产。是否为特殊用途化妆品：特殊化妆品。"
"44194347381","2080633171757","唇笔/唇线笔","200004872","9ed1fbf7f43bfe425a7806ed65607693","3韩倩自动旋转唇笔唇线笔防水持久不脱色初学者唇部打底咬唇","有","无","美妆类>化妆用品","1","","无","","9780105904","130.0","6586","售卖中","0","1.0","克(g)","1","","2026年1月2日-13:56","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：韩倩。国产/进口：国产。是否为特殊用途化妆品：特殊化妆品。"
"44194274281","2080196269281","唇笔/唇线笔","200004872","cedb485d3d213bf82ed9227d11c053e5","8韩倩自动旋转唇笔唇线笔防水持久不脱色初学者唇部打底咬唇一支","有","无","美妆类>化妆用品","1","","无","","9780106572","130.0","5888","售卖中","0","1.0","克(g)","1","","2026年1月2日-13:59","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：韩倩。国产/进口：国产。是否为特殊用途化妆品：特殊化妆品。"
"44196573269","2080715218257","其他按摩器","200005629","1d7899984de8e1eea0e42a53f8d3288f","羽博数码 U型枕头颈椎按摩器u型枕多功能家用旅行按摩仪车载揉捏颈部按摩枕","有","无","家具>床上用品","1","","无","","9780111839","130.0","6972","售卖中","0","1.0","克(g)","1","","2026年1月2日-14:18","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（一次性包装破损不支持)","否","","否","","","否","未通过-待修正","【信息质量问题】1.商品图片 特殊图问题：缺少包装标签图，其中【厂名】、【厂址】、【产品型号】缺失；请重新拍摄上传;
2.条形码与实际商品不符,请填写正确条码后重新提交。如商品并无条码，可选择“此商品没有条形码”;
","","","是","“商家”或“顾客”因缺货取消订单","品牌：羽博数码。需自行组装：否。电源线长（m）：1m。手机可连接：否。供电方式：插电式。额定功率（W）：200。"
"44195539619","2080366471780","猫狗窝/笼/围栏","200002370","399e4ca12899d5cbfcd5cff0f241846d","蓝色房子型狗窝猫床宠物帐篷泰迪可拆卸四季公主床可拆洗用品猫窝","有","无","宠物用品>笼子","1","","无","","9780107161","136.0","5587","售卖中","0","1.0","克(g)","1","","2026年1月2日-14:01","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：窝。适用对象：猫狗通用。"
"44194432340","2080603779334","猫狗窝/笼/围栏","200002370","7128f8e008209c66230fbc39d668ffc2","粉红色房子型狗窝猫床宠物帐篷泰迪可拆卸四季公主床可拆洗用品猫窝","有","无","宠物用品>笼子","1","","无","","9780107467","136.0","6588","售卖中","0","1.0","克(g)","1","","2026年1月2日-14:02","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：窝。适用对象：猫狗通用。"
